# timestamp,positive_sequence_voltage,distribution_load_real,distribution_load_reac,,
8/8/2021 17:40,199186,2681460,1304240,,
8/8/2021 17:45,199186,2686530,1314180,,
8/8/2021 17:50,199186,2501710,1257300,,
8/8/2021 17:55,199186,2477690,1259920,,
8/8/2021 18:00,199186,2602430,1290250,,
8/8/2021 18:05,199186,2687070,1319830,,
8/8/2021 18:10,199186,2523780,1239110,,
8/8/2021 18:15,199186,2719240,1310630,,
8/8/2021 18:20,199186,2763470,1323650,,
8/8/2021 18:25,199186,2571630,1246840,,
8/8/2021 18:30,199186,2667030,1280540,,
8/8/2021 18:35,199186,2604550,1242850,,
8/8/2021 18:40,199186,2643210,1260710,,
8/8/2021 18:45,199186,2636720,1263150,,
8/8/2021 18:50,199186,2491510,1192590,,
8/8/2021 18:55,199186,2547840,1225360,,
8/8/2021 19:00,199186,2569320,1219740,,
8/8/2021 19:05,199186,2576750,1231440,,
8/8/2021 19:10,199186,2473720,1186270,,
8/8/2021 19:15,199186,2515150,1204420,,
8/8/2021 19:20,199186,2499840,1205110,,
8/8/2021 19:25,199186,2454320,1194350,,
8/8/2021 19:30,199186,2442660,1186950,,
8/8/2021 19:35,199186,2387700,1167090,,
8/8/2021 19:40,199186,2324340,1148040,,
8/8/2021 19:45,199186,2401950,1190320,,
8/8/2021 19:50,199186,2467770,1203630,,
8/8/2021 19:55,199186,2381920,1171690,,
8/8/2021 20:00,199186,2292470,1145100,,
8/8/2021 20:05,199186,2245150,1127470,,
8/8/2021 20:10,199186,2352410,1172660,,
8/8/2021 20:15,199186,2311360,1143660,,
8/8/2021 20:20,199186,2413860,1182210,,
8/8/2021 20:25,199186,2368200,1161800,,
8/8/2021 20:30,199186,2416940,1184760,,
8/8/2021 20:35,199186,2338120,1154850,,
8/8/2021 20:40,199186,2304300,1142940,,
8/8/2021 20:45,199186,2277340,1146870,,
8/8/2021 20:50,199186,2267020,1131000,,
8/8/2021 20:55,199186,2218360,1110660,,
8/8/2021 21:00,199186,2276210,1132680,,
8/8/2021 21:05,199186,2205320,1099310,,
8/8/2021 21:10,199186,2300650,1145350,,
8/8/2021 21:15,199186,2201480,1110030,,
8/8/2021 21:20,199186,2356650,1162290,,
8/8/2021 21:25,199186,2174500,1086760,,
8/8/2021 21:30,199186,2253090,1124040,,
8/8/2021 21:35,199186,2233280,1123540,,
8/8/2021 21:40,199186,2172080,1110180,,
8/8/2021 21:45,199186,2154320,1104590,,
8/8/2021 21:50,199186,2113170,1092430,,
8/8/2021 21:55,199186,2101470,1084700,,
8/8/2021 22:00,199186,2095060,1089810,,
8/8/2021 22:05,199186,2064690,1079710,,
8/8/2021 22:10,199186,1965490,1052240,,
8/8/2021 22:15,199186,1972730,1059730,,
8/8/2021 22:20,199186,1872190,1010240,,
8/8/2021 22:25,199186,1948900,1063690,,
8/8/2021 22:30,199186,1837920,1017530,,
8/8/2021 22:35,199186,1846550,1032090,,
8/8/2021 22:40,199186,1895770,1064340,,
8/8/2021 22:45,199186,1650910,967251,,
8/8/2021 22:50,199186,1780970,1027990,,
8/8/2021 22:55,199186,1753400,1015240,,
8/8/2021 23:00,199186,1716940,1004220,,
8/8/2021 23:05,199186,1613920,969230,,
8/8/2021 23:10,199186,1626930,981227,,
8/8/2021 23:15,199186,1600490,981899,,
8/8/2021 23:20,199186,1576760,969526,,
8/8/2021 23:25,199186,1548830,969952,,
8/8/2021 23:30,199186,1519680,967752,,
8/8/2021 23:35,199186,1546510,976808,,
8/8/2021 23:40,199186,1516740,978335,,
8/8/2021 23:45,199186,1396480,933671,,
8/8/2021 23:50,199186,1399610,936395,,
8/8/2021 23:55,199186,1400470,937522,,
8/9/2021 0:00,199186,1418140,930614,,
8/9/2021 0:05,199186,1396200,932630,,
8/9/2021 0:10,199186,1397540,935640,,
