# timestamp,positive_sequence_voltage,distribution_load_real,distribution_load_reac
8/12/2021 6:25,199186,1373400,858065
8/12/2021 6:30,199186,1402790,863523
8/12/2021 6:35,199186,1387730,865733
8/12/2021 6:40,199186,1402380,869883
8/12/2021 6:45,199186,1391560,868862
8/12/2021 6:50,199186,1396360,868588
8/12/2021 6:55,199186,1447510,890082
8/12/2021 7:00,199186,1441210,888940
8/12/2021 7:05,199186,1473690,888371
8/12/2021 7:10,199186,1470330,881926
8/12/2021 7:15,199186,1494480,894652
8/12/2021 7:20,199186,1512640,895908
8/12/2021 7:25,199186,1521930,914646
8/12/2021 7:30,199186,1534680,921022
8/12/2021 7:35,199186,1484080,910901
8/12/2021 7:40,199186,1528020,933656
8/12/2021 7:45,199186,1640520,968325
8/12/2021 7:50,199186,1594260,945270
8/12/2021 7:55,199186,1583990,945711
8/12/2021 8:00,199186,1601750,962278
8/12/2021 8:05,199186,1694630,996362
8/12/2021 8:10,199186,1663010,977684
8/12/2021 8:15,199186,1639970,992091
8/12/2021 8:20,199186,1667320,985744
8/12/2021 8:25,199186,1718360,986831
8/12/2021 8:30,199186,1746070,1016170
8/12/2021 8:35,199186,1667450,989754
8/12/2021 8:40,199186,1772530,1034960
8/12/2021 8:45,199186,1825550,1066470
8/12/2021 8:50,199186,1718870,1030830
8/12/2021 8:55,199186,1701590,1028500
8/12/2021 9:00,199186,1660510,1023880
8/12/2021 9:05,199186,1715500,1045490
8/12/2021 9:10,199186,1775420,1078690
8/12/2021 9:15,199186,1701530,1049870
8/12/2021 9:20,199186,1697060,1055620
8/12/2021 9:25,199186,1828150,1095910
8/12/2021 9:30,199186,1802270,1092570
8/12/2021 9:35,199186,1758610,1086390
8/12/2021 9:40,199186,1737180,1088310
8/12/2021 9:45,199186,1820800,1121450
8/12/2021 9:50,199186,1789610,1102000
8/12/2021 9:55,199186,1833530,1122990
8/12/2021 10:00,199186,1738040,1096890
8/12/2021 10:05,199186,1703710,1087620
8/12/2021 10:10,199186,1771920,1110770
8/12/2021 10:15,199186,1768450,1110660
8/12/2021 10:20,199186,1676640,1093290
8/12/2021 10:25,199186,1704580,1105060
8/12/2021 10:30,199186,1756640,1133840
8/12/2021 10:35,199186,1683380,1106580
8/12/2021 10:40,199186,1700280,1110440
8/12/2021 10:45,199186,1752060,1134700
8/12/2021 10:50,199186,1596060,1066140
8/12/2021 10:55,199186,1820120,1170370
8/12/2021 11:00,199186,1741600,1136840
8/12/2021 11:05,199186,1642650,1110590
8/12/2021 11:10,199186,1745050,1147380
8/12/2021 11:15,199186,1642510,1098590
8/12/2021 11:20,199186,1848500,1169740
8/12/2021 11:25,199186,1819870,1168390
8/12/2021 11:30,199186,1787210,1148360
8/12/2021 11:35,199186,1770070,1145300
8/12/2021 11:40,199186,1745400,1137880
8/12/2021 11:45,199186,1752680,1152060
8/12/2021 11:50,199186,1757800,1159430
8/12/2021 11:55,199186,1738650,1151190
8/12/2021 12:00,199186,1867230,1193830
8/12/2021 12:05,199186,1760830,1148990
8/12/2021 12:10,199186,1840480,1169240
8/12/2021 12:15,199186,1928580,1220640
8/12/2021 12:20,199186,1699800,1140460
8/12/2021 12:25,199186,1863730,1145690
8/12/2021 12:30,199186,1618950,1118170
8/12/2021 12:35,199186,1710000,1159410
8/12/2021 12:40,199186,1636210,1131940
8/12/2021 12:45,199186,1822380,1193910
8/12/2021 12:50,199186,1693680,1123350
8/12/2021 12:55,199186,1793870,1188620
8/12/2021 13:00,199186,1662750,1124750
8/12/2021 13:05,199186,1937100,1218470
8/12/2021 13:10,199186,1854620,1197000
8/12/2021 13:15,199186,1688270,1138610
8/12/2021 13:20,199186,1903720,1228810
8/12/2021 13:25,199186,1793150,1146150
8/12/2021 13:30,199186,1862750,1207810
8/12/2021 13:35,199186,1822140,1167080
8/12/2021 13:40,199186,1881560,1199300
8/12/2021 13:45,199186,1875300,1204280
8/12/2021 13:50,199186,1823730,1199770
8/12/2021 13:55,199186,1794030,1183850
8/12/2021 14:00,199186,1741450,1154120
8/12/2021 14:05,199186,1826010,1196970
8/12/2021 14:10,199186,1857620,1193240
8/12/2021 14:15,199186,1882220,1186700
8/12/2021 14:20,199186,2105240,1258100
8/12/2021 14:25,199186,1923640,1191950
8/12/2021 14:30,199186,1977070,1225300
8/12/2021 14:35,199186,1967140,1204020
8/12/2021 14:40,199186,1947580,1202000
8/12/2021 14:45,199186,1943480,1190230
8/12/2021 14:50,199186,2057830,1228360
8/12/2021 14:55,199186,2087070,1239250
8/12/2021 15:00,199186,2094840,1227680
8/12/2021 15:05,199186,2193040,1254250
8/12/2021 15:10,199186,2120510,1236600
8/12/2021 15:15,199186,2179390,1249820
8/12/2021 15:20,199186,2173070,1228540
8/12/2021 15:25,199186,2273960,1260750
8/12/2021 15:30,199186,2298340,1256660
8/12/2021 15:35,199186,2243970,1243030
8/12/2021 15:40,199186,2405420,1288760
8/12/2021 15:45,199186,2308680,1252840
8/12/2021 15:50,199186,2356610,1256260
8/12/2021 15:55,199186,2262570,1224150
8/12/2021 16:00,199186,2350390,1248800
8/12/2021 16:05,199186,2417800,1268790
8/12/2021 16:10,199186,2304050,1226470
8/12/2021 16:15,199186,2507630,1311890
8/12/2021 16:20,199186,2417330,1262050
8/12/2021 16:25,199186,2466290,1258990
8/12/2021 16:30,199186,2419860,1244190
8/12/2021 16:35,199186,2453420,1249950
8/12/2021 16:40,199186,2506340,1261130
8/12/2021 16:45,199186,2485890,1256440
8/12/2021 16:50,199186,2501090,1262010
8/12/2021 16:55,199186,2455170,1240750
8/12/2021 17:00,199186,2524170,1249650
8/12/2021 17:05,199186,2648860,1289130
8/12/2021 17:10,199186,2649290,1283330
8/12/2021 17:15,199186,2654680,1286490
8/12/2021 17:20,199186,2615310,1266830
8/12/2021 17:25,199186,2644250,1273670
8/12/2021 17:30,199186,2574090,1230910
8/12/2021 17:35,199186,2751340,1297220
8/12/2021 17:40,199186,2684260,1262060
8/12/2021 17:45,199186,2560280,1207850
8/12/2021 17:50,199186,2724800,1271700
8/12/2021 17:55,199186,2618650,1209400
8/12/2021 18:00,199186,2835430,1291720
8/12/2021 18:05,199186,2629960,1200720
8/12/2021 18:10,199186,2580170,1182930
8/12/2021 18:15,199186,2620600,1203010
8/12/2021 18:20,199186,2719620,1243400
8/12/2021 18:25,199186,2691850,1222660
8/12/2021 18:30,199186,2617690,1180480
8/12/2021 18:35,199186,2778110,1244700
8/12/2021 18:40,199186,2653440,1187280
8/12/2021 18:45,199186,2608460,1174010
8/12/2021 18:50,199186,2657650,1190430
8/12/2021 18:55,199186,2652740,1194250
8/12/2021 19:00,199186,2677840,1200670
8/12/2021 19:05,199186,2634800,1165600
8/12/2021 19:10,199186,2609070,1166000
8/12/2021 19:15,199186,2531830,1141310
8/12/2021 19:20,199186,2579910,1167510
8/12/2021 19:25,199186,2459080,1117800
8/12/2021 19:30,199186,2531680,1152870
8/12/2021 19:35,199186,2435610,1108900
8/12/2021 19:40,199186,2569490,1148850
8/12/2021 19:45,199186,2499250,1122360
8/12/2021 19:50,199186,2586830,1167910
8/12/2021 19:55,199186,2466350,1109260
8/12/2021 20:00,199186,2476560,1124780
8/12/2021 20:05,199186,2477870,1127970
8/12/2021 20:10,199186,2506770,1125010
8/12/2021 20:15,199186,2437010,1100000
8/12/2021 20:20,199186,2500880,1131490
8/12/2021 20:25,199186,2464550,1115030
8/12/2021 20:30,199186,2457890,1114700
8/12/2021 20:35,199186,2476560,1116260
8/12/2021 20:40,199186,2505900,1141250
8/12/2021 20:45,199186,2389590,1100070
8/12/2021 20:50,199186,2336630,1071650
8/12/2021 20:55,199186,2411140,1110460
8/12/2021 21:00,199186,2386910,1097470
8/12/2021 21:05,199186,2398050,1100990
8/12/2021 21:10,199186,2440890,1113270
8/12/2021 21:15,199186,2455270,1114930
8/12/2021 21:20,199186,2452920,1119580
8/12/2021 21:25,199186,2345500,1090720
8/12/2021 21:30,199186,2359340,1085500
8/12/2021 21:35,199186,2382300,1098870
8/12/2021 21:40,199186,2270700,1064720
8/12/2021 21:45,199186,2343560,1107120
8/12/2021 21:50,199186,2204320,1054320
8/12/2021 21:55,199186,2198300,1055220
8/12/2021 22:00,199186,2172970,1045120
8/12/2021 22:05,199186,2154560,1037360
8/12/2021 22:10,199186,2096550,1033700
8/12/2021 22:15,199186,2114710,1042810
8/12/2021 22:20,199186,2011120,1009050
8/12/2021 22:25,199186,2045540,1033730
8/12/2021 22:30,199186,2016420,1015650
8/12/2021 22:35,199186,2044810,1038020
8/12/2021 22:40,199186,1966760,1023700
8/12/2021 22:45,199186,1867660,995358
8/12/2021 22:50,199186,1826720,986582
8/12/2021 22:55,199186,1848460,1004310
8/12/2021 23:00,199186,1845170,1000920
8/12/2021 23:05,199186,1762800,974851
8/12/2021 23:10,199186,1738830,974447
8/12/2021 23:15,199186,1746390,988880
8/12/2021 23:20,199186,1689540,968257
8/12/2021 23:25,199186,1687320,972146
8/12/2021 23:30,199186,1582160,939352
8/12/2021 23:35,199186,1622160,958409
8/12/2021 23:40,199186,1675480,992922
8/12/2021 23:45,199186,1562200,951463
8/12/2021 23:50,199186,1470190,929067
8/12/2021 23:55,199186,1421790,922447
8/13/2021 0:00,199186,1392510,908991
8/13/2021 0:05,199186,1439760,935246
8/13/2021 0:10,199186,1400400,917057
8/13/2021 0:15,199186,1414880,915869
8/13/2021 0:20,199186,1329960,899201
8/13/2021 0:25,199186,1368540,921748
8/13/2021 0:30,199186,1254030,882793
8/13/2021 0:35,199186,1292930,896134
8/13/2021 0:40,199186,1340130,906022
8/13/2021 0:45,199186,1288660,902449
8/13/2021 0:50,199186,1258450,888126
8/13/2021 0:55,199186,1217360,874119
8/13/2021 1:00,199186,1239420,893231
8/13/2021 1:05,199186,1183650,878467
8/13/2021 1:10,199186,1196620,877410
8/13/2021 1:15,199186,1146160,863279
8/13/2021 1:20,199186,1152040,864234
8/13/2021 1:25,199186,1159350,865331
8/13/2021 1:30,199186,1121790,857117
8/13/2021 1:35,199186,1132220,858866
8/13/2021 1:40,199186,1107880,852061
8/13/2021 1:45,199186,1094850,851510
8/13/2021 1:50,199186,1077980,849044
8/13/2021 1:55,199186,1070630,846434
8/13/2021 2:00,199186,1090070,846838
8/13/2021 2:05,199186,1110200,848305
8/13/2021 2:10,199186,1129190,846752
8/13/2021 2:15,199186,1072380,843087
8/13/2021 2:20,199186,1084380,843319
8/13/2021 2:25,199186,1093170,843214
8/13/2021 2:30,199186,1119360,844127
8/13/2021 2:35,199186,1089130,841859
8/13/2021 2:40,199186,1071560,841521
8/13/2021 2:45,199186,1078540,841592
8/13/2021 2:50,199186,1086020,841727
8/13/2021 2:55,199186,1091100,841605
8/13/2021 3:00,199186,1096160,842189
8/13/2021 3:05,199186,1055870,841275
8/13/2021 3:10,199186,1075190,841150
8/13/2021 3:15,199186,1080810,840762
8/13/2021 3:20,199186,1110130,842488
8/13/2021 3:25,199186,1134760,842529
8/13/2021 3:30,199186,1112840,841478
8/13/2021 3:35,199186,1099710,841633
8/13/2021 3:40,199186,1091830,840947
8/13/2021 3:45,199186,1069450,841580
8/13/2021 3:50,199186,1073740,841596
8/13/2021 3:55,199186,1121690,840896
8/13/2021 4:00,199186,1113480,840841
8/13/2021 4:05,199186,1122400,841287
8/13/2021 4:10,199186,1161680,844237
8/13/2021 4:15,199186,1122780,844245
8/13/2021 4:20,199186,1118110,842120
8/13/2021 4:25,199186,1111130,841474
8/13/2021 4:30,199186,1154910,841826
8/13/2021 4:35,199186,1187080,842660
8/13/2021 4:40,199186,1204870,843106
8/13/2021 4:45,199186,1196340,844038
8/13/2021 4:50,199186,1173210,842147
8/13/2021 4:55,199186,1219110,843107
8/13/2021 5:00,199186,1245090,843766
8/13/2021 5:05,199186,1231030,844383
8/13/2021 5:10,199186,1232820,844440
8/13/2021 5:15,199186,1188670,844520
8/13/2021 5:20,199186,1196310,843390
8/13/2021 5:25,199186,1235240,844042
8/13/2021 5:30,199186,1263060,845423
8/13/2021 5:35,199186,1283870,848883
8/13/2021 5:40,199186,1290140,849942
8/13/2021 5:45,199186,1266200,850469
8/13/2021 5:50,199186,1269700,847986
8/13/2021 5:55,199186,1296150,846230
8/13/2021 6:00,199186,1321970,847938
8/13/2021 6:05,199186,1355360,846700
8/13/2021 6:10,199186,1360900,847628
8/13/2021 6:15,199186,1324130,847130
8/13/2021 6:20,199186,1334150,851584
8/13/2021 6:25,199186,1354900,848387
8/13/2021 6:30,199186,1357090,849685
8/13/2021 6:35,199186,1336710,850717
8/13/2021 6:40,199186,1353440,850642
8/13/2021 6:45,199186,1321630,850271
8/13/2021 6:50,199186,1360260,852942
8/13/2021 6:55,199186,1379750,854524
8/13/2021 7:00,199186,1381480,859267
8/13/2021 7:05,199186,1444510,862681
8/13/2021 7:10,199186,1459720,862137
8/13/2021 7:15,199186,1451070,866248
8/13/2021 7:20,199186,1470620,867098
8/13/2021 7:25,199186,1471940,877286
8/13/2021 7:30,199186,1454970,882695
8/13/2021 7:35,199186,1434560,876708
8/13/2021 7:40,199186,1471890,889893
8/13/2021 7:45,199186,1498060,892603
8/13/2021 7:50,199186,1507330,894990
8/13/2021 7:55,199186,1540120,913445
8/13/2021 8:00,199186,1481930,911423
8/13/2021 8:05,199186,1494890,913795
8/13/2021 8:10,199186,1498050,922181
8/13/2021 8:15,199186,1496290,933087
8/13/2021 8:20,199186,1549300,930914
8/13/2021 8:25,199186,1472840,928339
8/13/2021 8:30,199186,1476120,927007
8/13/2021 8:35,199186,1597150,967117
8/13/2021 8:40,199186,1594890,955006
8/13/2021 8:45,199186,1646380,996054
8/13/2021 8:50,199186,1569190,983319
8/13/2021 8:55,199186,1519000,964807
8/13/2021 9:00,199186,1578800,1000240
8/13/2021 9:05,199186,1529590,998581
8/13/2021 9:10,199186,1561790,1019840
8/13/2021 9:15,199186,1734640,1070520
8/13/2021 9:20,199186,1747600,1051720
8/13/2021 9:25,199186,1735600,1049480
8/13/2021 9:30,199186,1673280,1053790
8/13/2021 9:35,199186,1641990,1051560
8/13/2021 9:40,199186,1669470,1075310
8/13/2021 9:45,199186,1656580,1079860
8/13/2021 9:50,199186,1654370,1063560
8/13/2021 9:55,199186,1763270,1120580
8/13/2021 10:00,199186,1713880,1092130
8/13/2021 10:05,199186,1751120,1091900
8/13/2021 10:10,199186,1801490,1077060
8/13/2021 10:15,199186,1730620,1057030
8/13/2021 10:20,199186,1713540,1046330
8/13/2021 10:25,199186,1761890,1115640
8/13/2021 10:30,199186,1652230,1084310
8/13/2021 10:35,199186,1904140,1153660
8/13/2021 10:40,199186,1696180,1067780
8/13/2021 10:45,199186,1894560,1119570
8/13/2021 10:50,199186,1869830,1092990
8/13/2021 10:55,199186,1674600,1045710
8/13/2021 11:00,199186,1613900,1083320
8/13/2021 11:05,199186,1597340,1098610
8/13/2021 11:10,199186,1599830,1113110
8/13/2021 11:15,199186,1773880,1175630
8/13/2021 11:20,199186,1645310,1082770
8/13/2021 11:25,199186,1799820,1158060
8/13/2021 11:30,199186,1691840,1134780
8/13/2021 11:35,199186,1699190,1114600
8/13/2021 11:40,199186,2005260,1182040
8/13/2021 11:45,199186,1826690,1095840
8/13/2021 11:50,199186,1799140,1101760
8/13/2021 11:55,199186,1794810,1074550
8/13/2021 12:00,199186,1927940,1123400
8/13/2021 12:05,199186,1933860,1131000
8/13/2021 12:10,199186,1875620,1110080
8/13/2021 12:15,199186,1815210,1112960
8/13/2021 12:20,199186,1892270,1136800
8/13/2021 12:25,199186,1748670,1108960
8/13/2021 12:30,199186,1778300,1143060
8/13/2021 12:35,199186,1640130,1107310
8/13/2021 12:40,199186,1790490,1123350
8/13/2021 12:45,199186,1898890,1133360
8/13/2021 12:50,199186,1846180,1094000
8/13/2021 12:55,199186,1904390,1113820
8/13/2021 13:00,199186,1723870,1109150
8/13/2021 13:05,199186,1763310,1121630
8/13/2021 13:10,199186,1722230,1110510
8/13/2021 13:15,199186,1764180,1147250
8/13/2021 13:20,199186,2206890,1208790
8/13/2021 13:25,199186,1886470,1100350
8/13/2021 13:30,199186,1516590,1110790
8/13/2021 13:35,199186,1553550,1102520
8/13/2021 13:40,199186,2022010,1188280
8/13/2021 13:45,199186,1582550,1120780
8/13/2021 13:50,199186,1712000,1142130
8/13/2021 13:55,199186,1788420,1193760
8/13/2021 14:00,199186,2273520,1209400
8/13/2021 14:05,199186,2018130,1121230
8/13/2021 14:10,199186,1989800,1098280
8/13/2021 14:15,199186,2039880,1141100
8/13/2021 14:20,199186,2107590,1136290
8/13/2021 14:25,199186,2185660,1159820
8/13/2021 14:30,199186,1901140,1115480
8/13/2021 14:35,199186,2162670,1153860
8/13/2021 14:40,199186,2362460,1219150
8/13/2021 14:45,199186,2149940,1125790
8/13/2021 14:50,199186,2200000,1165470
8/13/2021 14:55,199186,2056850,1144190
8/13/2021 15:00,199186,2192780,1131370
8/13/2021 15:05,199186,2291370,1170630
8/13/2021 15:10,199186,2178010,1148060
8/13/2021 15:15,199186,2359000,1195240
8/13/2021 15:20,199186,1895210,1139730
8/13/2021 15:25,199186,2116760,1216960
8/13/2021 15:30,199186,2360420,1267720
8/13/2021 15:35,199186,2486130,1259530
8/13/2021 15:40,199186,2198380,1188740
8/13/2021 15:45,199186,2135960,1198150
8/13/2021 15:50,199186,2218880,1217750
8/13/2021 15:55,199186,2185890,1201840
8/13/2021 16:00,199186,2420840,1274890
8/13/2021 16:05,199186,2360730,1238630
8/13/2021 16:10,199186,2366850,1260930
8/13/2021 16:15,199186,2239500,1206950
8/13/2021 16:20,199186,2351130,1235670
8/13/2021 16:25,199186,2430690,1254750
8/13/2021 16:30,199186,2351900,1214640
8/13/2021 16:35,199186,2421790,1248460
8/13/2021 16:40,199186,2442590,1244280
8/13/2021 16:45,199186,2424840,1229520
8/13/2021 16:50,199186,2314530,1191630
8/13/2021 16:55,199186,2340540,1198450
8/13/2021 17:00,199186,2464770,1227290
8/13/2021 17:05,199186,2509970,1240760
8/13/2021 17:10,199186,2473330,1220760
8/13/2021 17:15,199186,2581080,1255510
8/13/2021 17:20,199186,2529900,1229320
8/13/2021 17:25,199186,2567180,1249550
8/13/2021 17:30,199186,2557300,1223570
8/13/2021 17:35,199186,2537750,1207490
8/13/2021 17:40,199186,2571120,1217910
8/13/2021 17:45,199186,2683090,1218020
8/13/2021 17:50,199186,2661560,1230200
8/13/2021 17:55,199186,2542950,1189080
8/13/2021 18:00,199186,2575570,1201610
8/13/2021 18:05,199186,2625560,1220580
8/13/2021 18:10,199186,2521720,1177860
8/13/2021 18:15,199186,2585520,1193730
8/13/2021 18:20,199186,2636680,1218950
8/13/2021 18:25,199186,2618440,1212460
8/13/2021 18:30,199186,2534520,1170780
8/13/2021 18:35,199186,2562200,1179590
8/13/2021 18:40,199186,2699200,1220010
8/13/2021 18:45,199186,2514780,1150460
8/13/2021 18:50,199186,2533330,1153540
8/13/2021 18:55,199186,2504840,1127810
8/13/2021 19:00,199186,2498920,1125850
8/13/2021 19:05,199186,2597450,1158980
8/13/2021 19:10,199186,2562600,1147740
8/13/2021 19:15,199186,2583020,1161990
8/13/2021 19:20,199186,2422450,1102710
8/13/2021 19:25,199186,2499430,1142740
8/13/2021 19:30,199186,2438700,1116900
8/13/2021 19:35,199186,2418980,1106340
8/13/2021 19:40,199186,2441540,1095480
8/13/2021 19:45,199186,2470910,1113400
8/13/2021 19:50,199186,2534690,1152460
8/13/2021 19:55,199186,2353210,1068120
8/13/2021 20:00,199186,2373450,1091720
8/13/2021 20:05,199186,2290970,1050300
8/13/2021 20:10,199186,2352640,1071020
8/13/2021 20:15,199186,2380380,1088750
8/13/2021 20:20,199186,2287040,1051020
8/13/2021 20:25,199186,2257000,1043980
8/13/2021 20:30,199186,2233480,1027730
8/13/2021 20:35,199186,2286280,1048610
8/13/2021 20:40,199186,2176370,1020330
8/13/2021 20:45,199186,2240340,1045580
8/13/2021 20:50,199186,2289310,1061020
8/13/2021 20:55,199186,2321280,1073270
8/13/2021 21:00,199186,2175820,1015390
8/13/2021 21:05,199186,2207740,1030440
8/13/2021 21:10,199186,2323030,1072680
8/13/2021 21:15,199186,2146500,1001430
8/13/2021 21:20,199186,2178580,1020740
8/13/2021 21:25,199186,2138750,1014410
8/13/2021 21:30,199186,2157710,1017270
8/13/2021 21:35,199186,2082790,985687
8/13/2021 21:40,199186,2139440,1021680
8/13/2021 21:45,199186,2122250,1021050
8/13/2021 21:50,199186,2107410,1016800
8/13/2021 21:55,199186,2071460,1007630
8/13/2021 22:00,199186,2102530,1021440
8/13/2021 22:05,199186,2073910,1006780
8/13/2021 22:10,199186,2071990,1024310
8/13/2021 22:15,199186,2037630,1013780
8/13/2021 22:20,199186,1890500,965843
8/13/2021 22:25,199186,1794690,941855
8/13/2021 22:30,199186,1854590,964847
8/13/2021 22:35,199186,1785540,945296
8/13/2021 22:40,199186,1792200,963390
8/13/2021 22:45,199186,1754960,952359
8/13/2021 22:50,199186,1803560,974233
8/13/2021 22:55,199186,1790470,979285
8/13/2021 23:00,199186,1716090,950342
8/13/2021 23:05,199186,1639250,923467
8/13/2021 23:10,199186,1597370,920572
8/13/2021 23:15,199186,1598810,927840
8/13/2021 23:20,199186,1609850,933820
8/13/2021 23:25,199186,1551200,917720
8/13/2021 23:30,199186,1621660,953050
8/13/2021 23:35,199186,1503310,916409
8/13/2021 23:40,199186,1480860,916549
8/13/2021 23:45,199186,1439550,908792
8/13/2021 23:50,199186,1416930,903775
8/13/2021 23:55,199186,1413730,912295
8/14/2021 0:00,199186,1376300,904779
8/14/2021 0:05,199186,1329430,889072
8/14/2021 0:10,199186,1342890,890703
8/14/2021 0:15,199186,1346890,887234
8/14/2021 0:20,199186,1293290,880146
8/14/2021 0:25,199186,1296090,886393
8/14/2021 0:30,199186,1330730,903480
8/14/2021 0:35,199186,1300900,884305
8/14/2021 0:40,199186,1303710,884665
8/14/2021 0:45,199186,1241300,874513
8/14/2021 0:50,199186,1299130,890786
8/14/2021 0:55,199186,1385130,926802
8/14/2021 1:00,199186,1494430,981476
8/14/2021 1:05,199186,1391500,940647
8/14/2021 1:10,199186,1295120,905217
8/14/2021 1:15,199186,1259630,894969
8/14/2021 1:20,199186,1286510,908824
8/14/2021 1:25,199186,1204360,874784
8/14/2021 1:30,199186,1141930,856829
8/14/2021 1:35,199186,1140430,854998
8/14/2021 1:40,199186,1123890,850154
8/14/2021 1:45,199186,1128390,850249
8/14/2021 1:50,199186,1090950,846596
8/14/2021 1:55,199186,1099040,845186
8/14/2021 2:00,199186,1128740,845097
8/14/2021 2:05,199186,1135010,847228
8/14/2021 2:10,199186,1144650,844819
8/14/2021 2:15,199186,1090310,844154
8/14/2021 2:20,199186,1108080,843301
8/14/2021 2:25,199186,1120100,844795
8/14/2021 2:30,199186,1130160,845859
8/14/2021 2:35,199186,1122880,843144
8/14/2021 2:40,199186,1096030,842812
8/14/2021 2:45,199186,1120080,844039
8/14/2021 2:50,199186,1092350,841101
8/14/2021 2:55,199186,1108580,842590
8/14/2021 3:00,199186,1116550,843266
8/14/2021 3:05,199186,1089910,842490
8/14/2021 3:10,199186,1092390,843107
8/14/2021 3:15,199186,1112840,843856
8/14/2021 3:20,199186,1133570,843398
8/14/2021 3:25,199186,1161360,845609
8/14/2021 3:30,199186,1141540,843480
8/14/2021 3:35,199186,1121660,842642
8/14/2021 3:40,199186,1094140,842964
8/14/2021 3:45,199186,1077060,841914
8/14/2021 3:50,199186,1085810,842432
8/14/2021 3:55,199186,1142120,842027
8/14/2021 4:00,199186,1124650,841688
8/14/2021 4:05,199186,1131190,841436
8/14/2021 4:10,199186,1152880,842718
8/14/2021 4:15,199186,1118020,841438
8/14/2021 4:20,199186,1113750,841123
8/14/2021 4:25,199186,1106800,843463
8/14/2021 4:30,199186,1149250,844279
8/14/2021 4:35,199186,1178760,843111
8/14/2021 4:40,199186,1164910,842315
8/14/2021 4:45,199186,1171600,843060
8/14/2021 4:50,199186,1159990,842657
8/14/2021 4:55,199186,1179240,842313
8/14/2021 5:00,199186,1214500,842337
8/14/2021 5:05,199186,1196950,842605
8/14/2021 5:10,199186,1189070,843400
8/14/2021 5:15,199186,1140710,842112
8/14/2021 5:20,199186,1130850,841580
8/14/2021 5:25,199186,1180010,843511
8/14/2021 5:30,199186,1180310,843808
8/14/2021 5:35,199186,1201280,843503
8/14/2021 5:40,199186,1223590,844797
8/14/2021 5:45,199186,1165380,841935
8/14/2021 5:50,199186,1184450,843305
8/14/2021 5:55,199186,1195710,843172
8/14/2021 6:00,199186,1202740,846352
8/14/2021 6:05,199186,1257340,846141
8/14/2021 6:10,199186,1254380,845885
8/14/2021 6:15,199186,1224920,844176
8/14/2021 6:20,199186,1195480,842163
8/14/2021 6:25,199186,1211190,843189
8/14/2021 6:30,199186,1218810,846586
8/14/2021 6:35,199186,1211460,848784
8/14/2021 6:40,199186,1215910,849508
8/14/2021 6:45,199186,1187230,850498
8/14/2021 6:50,199186,1214830,851680
8/14/2021 6:55,199186,1221820,851946
8/14/2021 7:00,199186,1213290,852861
8/14/2021 7:05,199186,1259100,855919
8/14/2021 7:10,199186,1231200,859253
8/14/2021 7:15,199186,1239250,863156
8/14/2021 7:20,199186,1266280,874236
8/14/2021 7:25,199186,1217360,866480
8/14/2021 7:30,199186,1217500,866613
8/14/2021 7:35,199186,1259880,867935
8/14/2021 7:40,199186,1270020,875748
8/14/2021 7:45,199186,1368910,886380
8/14/2021 7:50,199186,1370110,869873
8/14/2021 7:55,199186,1295900,868234
8/14/2021 8:00,199186,1236740,874991
8/14/2021 8:05,199186,1288100,888776
8/14/2021 8:10,199186,1343120,912032
8/14/2021 8:15,199186,1289650,907557
8/14/2021 8:20,199186,1313630,899658
8/14/2021 8:25,199186,1343300,910894
8/14/2021 8:30,199186,1363340,926093
8/14/2021 8:35,199186,1397700,926365
8/14/2021 8:40,199186,1436420,925611
8/14/2021 8:45,199186,1404590,947349
8/14/2021 8:50,199186,1423030,947851
8/14/2021 8:55,199186,1460300,966539
8/14/2021 9:00,199186,1441210,979081
8/14/2021 9:05,199186,1501650,993262
8/14/2021 9:10,199186,1392080,964038
8/14/2021 9:15,199186,1698970,1002310
8/14/2021 9:20,199186,1472340,961344
8/14/2021 9:25,199186,1638590,985072
8/14/2021 9:30,199186,1646710,989454
8/14/2021 9:35,199186,1537200,975929
8/14/2021 9:40,199186,1591940,1001470
8/14/2021 9:45,199186,1481570,985310
8/14/2021 9:50,199186,1627360,1011090
8/14/2021 9:55,199186,1514730,1013840
8/14/2021 10:00,199186,1680890,1071690
8/14/2021 10:05,199186,1541300,1039180
8/14/2021 10:10,199186,1448970,1017410
8/14/2021 10:15,199186,1583640,1070290
8/14/2021 10:20,199186,1494300,1050950
8/14/2021 10:25,199186,1541650,1086410
8/14/2021 10:30,199186,1647670,1075620
8/14/2021 10:35,199186,1430610,990274
8/14/2021 10:40,199186,1351250,1038360
8/14/2021 10:45,199186,1459580,1076310
8/14/2021 10:50,199186,1581990,1110380
8/14/2021 10:55,199186,1507450,1087660
8/14/2021 11:00,199186,1501940,1065860
8/14/2021 11:05,199186,1499470,1070410
8/14/2021 11:10,199186,1789390,1076270
8/14/2021 11:15,199186,1893160,1088900
8/14/2021 11:20,199186,1974660,1095440
8/14/2021 11:25,199186,1839760,1053860
8/14/2021 11:30,199186,1670360,1032240
8/14/2021 11:35,199186,1463070,1037230
8/14/2021 11:40,199186,1856320,1079850
8/14/2021 11:45,199186,1482080,1056300
8/14/2021 11:50,199186,1600000,1076240
8/14/2021 11:55,199186,1595100,1133960
8/14/2021 12:00,199186,1968510,1128060
8/14/2021 12:05,199186,1729270,1075270
8/14/2021 12:10,199186,1809720,1039760
8/14/2021 12:15,199186,1602010,1024520
